glist01,dd
DAPK2,-0.00484973398124464
CHCHD4,-0.00485375501978024
GALT,-0.0048605637987456
C16orf86,-0.00486069656518869
TGDS,-0.00486382161866369
PTDSS1,-0.00486446468371225
ECSIT,-0.00486650605669545
ARRB1,-0.00486774385134652
B4GALT3,-0.00486834154011534
LAPTM5,-0.00486890954013534
MMP11,-0.00487203462822181
NINJ2,-0.0048793251858669
TRAM1L1,-0.00488107510304645
AGAP1,-0.0048893807359291
PRRX1,-0.00488954026251025
PON2,-0.0048912096588454
CAP2,-0.0048913660571444
MUC1,-0.00489260861477966
SLC7A1,-0.00489420302482471
CEP164,-0.00489484755018331
FOXM1,-0.00489563925225451
EXOSC4,-0.00489677512058666
AGPAT1,-0.00489807602804362
ERCC3,-0.00489890559543911
GFM1,-0.00490405197192644
U2AF1,-0.00490420085302972
EFNB3,-0.00490492284726344
NAPB,-0.00490766409427295
PALM,-0.00491976288752041
VPS4A,-0.00492444299342448
EDNRA,-0.00492649393671541
ANKRD36C,-0.00493248127246898
CYB5R2,-0.00493447143073685
HIRIP3,-0.00494437936249292
MYH9,-0.00494658137530625
TTC21B,-0.00494670441954687
YIPF2,-0.00494907481413408
NEDD1,-0.00495105373124824
EPM2A,-0.0049522512829236
DET1,-0.00495411565295626
IRAK1BP1,-0.00495574740943479
FHOD1,-0.00496156436248612
MICB,-0.00496338883315797
BACH1,-0.00496395052257184
SOS1,-0.00496447384903154
POMZP3,-0.00496594055334093
ANXA11,-0.00496648217764972
USP37,-0.00497957408442096
FBXO33,-0.00498016824180218
BOD1L1,-0.00498290066355288
MACROD1,-0.00498386185694164
ADRB2,-0.00498618576244278
ERN1,-0.0049973203152871
C17orf80,-0.00500370182646317
GIGYF2,-0.00500656189032192
MAP1LC3A,-0.00501368209915761
GALE,-0.00501480923561147
CENPV,-0.00501581270407173
FNDC3B,-0.00501689915703322
CCDC9,-0.005018204960125
BCL6,-0.00502163961732037
STAT5A,-0.00502278996326981
ATP2C1,-0.00502537115580634
BRPF1,-0.00502686677140269
ZNF519,-0.0050272679840684
S100A1,-0.00503020543419639
AKR1C1,-0.00503045270490204
ZNF880,-0.00503510354133969
MFAP3L,-0.00503680931320854
TMEM106B,-0.00504101107405552
LIPC,-0.00504200942495997
LEPROT,-0.00504517329240181
TMEM183A,-0.00504911307543296
POC1A,-0.00505381922861124
PPP3CB,-0.00505635363209062
DNLZ,-0.00505663817470384
TCTA,-0.00506882925221096
PLA2G16,-0.00506991213495435
ZNF827,-0.00507007145224763
C20orf96,-0.00507032016940328
GLMN,-0.00507182440678848
CISD3,-0.00507342460978172
FTO,-0.00507955772697295
CUTC,-0.00507965820254539
ZNF675,-0.00508057741310544
ARHGAP10,-0.00509171524052268
NOP14,-0.00509220245092011
MED19,-0.0050951584659453
ZMIZ1,-0.00509542234984967
ZNF529,-0.00509663586720286
AEN,-0.0050981995642165
RNF187,-0.00510230130026639
NAE1,-0.00510361542685364
CHST12,-0.00510978844161777
LSAMP,-0.00512126112025907
VANGL1,-0.00512353075898032
CCSER2,-0.00512381874422102
NRBP2,-0.00512607745026609
VAMP1,-0.00512670021425204
XRCC5,-0.00513210863714058
MDN1,-0.0051324201998057
RCAN1,-0.00513372515609779
NCBP1,-0.00513626937700622
AGAP5,-0.00513996912961035
MAP3K2,-0.00514082454777451
C4orf33,-0.00514241016455414
IL6ST,-0.00514280452826022
ATXN7L1,-0.00515455278410657
CMTR2,-0.00515471089819118
INTS6,-0.00515756403398642
LATS1,-0.0051638538753558
PAXBP1,-0.00516503528269456
CDK14,-0.00516658550521335
THADA,-0.00517324565762367
CCNT1,-0.0051860251856559
RCBTB1,-0.0051885878642438
NGF,-0.00520135907134193
SGIP1,-0.00520285628592043
DHRS4L2,-0.00520377571010908
ZDHHC6,-0.00520915652085392
ZNF407,-0.00521295406945468
MRPL28,-0.00521988323204771
ITPR3,-0.00522177166976063
TLN1,-0.00522198977942087
NTNG1,-0.00522450434293722
MCM7,-0.00522532432922823
MGA,-0.00522641066235929
GYS1,-0.00523153227884412
RRAGC,-0.0052318722691357
PBX3,-0.00523381196004719
THG1L,-0.0052341639732359
PTGER1,-0.00523452319197704
GRAMD1B,-0.00523914378986914
HOXA10,-0.00524722121986836
C10orf88,-0.00524818199505557
TMEM160,-0.00524962077251321
CCS,-0.00525507233915604
JUND,-0.00525591285928154
NCOA4,-0.00525801119034874
CCDC117,-0.00526810868313778
FAH,-0.00526951654358182
COPB1,-0.00527057503382266
NDFIP1,-0.0052706556989071
SLC35E1,-0.00528722556114666
ZNF446,-0.00529245747594065
ZSWIM3,-0.00531006772105198
ZNF394,-0.00531916766143586
GID4,-0.00531918684350391
LNP1,-0.0053207354409228
THYN1,-0.00532120442750646
DIABLO,-0.005323979104023
CAPNS1,-0.00532602141848184
ELK3,-0.00532751271739224
SLC4A11,-0.00532984319712825
UCK1,-0.00532990506820998
CDC42SE1,-0.00533039781510431
GCFC2,-0.00533641010316988
SH2B2,-0.00533668358706278
CDK2AP1,-0.00533786831895554
ADD1,-0.00533796420549749
MRPL4,-0.00533938439099955
WDR76,-0.00534629575096755
POLR2J2,-0.00535480737605821
ABHD17A,-0.00535568378013968
MMP14,-0.00535858137321139
ZNRF2,-0.00536121895569177
UBAP1L,-0.00536121895569213
RNF24,-0.00536272179992235
CLPB,-0.00537957590272111
SKA1,-0.00537991115717915
NDRG1,-0.00538022583722905
RHOB,-0.00538617439623307
EVI2A,-0.00538636496932211
ZNF551,-0.00539614258515056
ALG5,-0.00539734134349266
FRA10AC1,-0.00539764223321757
INTS2,-0.0054072088104517
MAF1,-0.00541254642145137
RAB20,-0.00541987254778767
TEX10,-0.00543026041844039
PTPRA,-0.0054320873355917
HLA-DPA1,-0.00543328320094768
PTPN2,-0.00544219167439596
SAMD4B,-0.00544281043034103
STX7,-0.0054582849197524
LTBP4,-0.00546347352749661
NFIA,-0.00546447301491005
ZNF236,-0.00547344848087762
FEN1,-0.00548215622582206
PDGFC,-0.0054839909636608
CENPE,-0.00548736077287872
FAM131C,-0.00549310892049042
RNF139,-0.00549492495488335
TIAM2,-0.00550269210391199
RNF2,-0.00550552412430091
PIKFYVE,-0.00550808347354412
PSMB3,-0.00551009464369023
LETM1,-0.00551453645023952
BBS1,-0.00551824459363003
AP2B1,-0.00551835555104062
ERCC1,-0.0055205030470642
UBXN6,-0.0055210814855569
NR1H3,-0.00552570911392889
METTL2B,-0.00552719918642795
DDX6,-0.0055282452417988
CCNG2,-0.00552907541241037
BOC,-0.00553090545866429
IDH3B,-0.00554141970551729
FANCA,-0.00554311367449174
PIGZ,-0.00554407830859189
MRPL24,-0.00554446747763587
RBL1,-0.00554469248465761
PDZD8,-0.00554929480456904
WDR18,-0.00555205961159793
DPP7,-0.00555282415400282
STK35,-0.00555384037040309
RAB8B,-0.00556200394631357
PABPC4,-0.00556456449401274
NAGLU,-0.00556586432221831
ZNF614,-0.00557008631909851
RNF20,-0.00557069526158094
LENG9,-0.00557101808043417
PPIL6,-0.00557174982141239
ADCY3,-0.0055763789566563
KCNQ3,-0.00557687895109282
FKTN,-0.0055815111941684
TMEM9B,-0.00558520552600587
LRRC8D,-0.0055867901060802
SLC33A1,-0.00560199221432109
TMEM134,-0.00560946016372011
ZNF107,-0.00561134993612672
GTF2H1,-0.00561299352996578
LAMB2,-0.005613056597175
BRCA1,-0.00561342273768586
KRIT1,-0.00561419650825444
CPNE5,-0.00561742093077554
PRR16,-0.00561858257027966
TSPYL4,-0.00562033975722759
ZNF516,-0.00562403196665159
MED29,-0.00563004112903666
WAPL,-0.00563246382346331
ZNF473,-0.00563328195257353
ETNK2,-0.00563362781136141
ANGPT1,-0.00563679587094803
RB1CC1,-0.00563743446314713
EXTL3,-0.00563985459496379
SEMA7A,-0.00564156753199867
ABCF2,-0.00564222467856276
SIPA1,-0.00564368436800338
ATMIN,-0.0056438877113591
HDHD2,-0.00564501223173834
ZNF32,-0.00565242259937701
ZNF324,-0.00565242498288883
NNT,-0.00565493577450585
AP4M1,-0.00565844104720769
WDR20,-0.00566007245727575
RITA1,-0.00566545695852072
ATG2A,-0.00567130315028714
FAM49B,-0.00567326200109016
RDH13,-0.00567921131209104
CAMK1D,-0.00569140460819269
MIIP,-0.00569414924858011
TMEM91,-0.00569860052699973
PINLYP,-0.00570031649342924
MED22,-0.0057107251810033
C6orf89,-0.005719110205406
FLI1,-0.00571969570453386
CCDC86,-0.00572029897941989
CABYR,-0.00572063798544946
ADAT1,-0.00572396882262482
VAT1L,-0.00572552421313699
SEMA5A,-0.00572886576922211
METTL23,-0.00573733279955553
C12orf29,-0.00573913383156418
RPS6KB1,-0.00574609273596591
TMX3,-0.00575406078327904
CEBPZ,-0.00575815810368767
AKAP1,-0.00576173028036363
PUS7L,-0.00576309626457016
KDM4D,-0.00576439248558526
HIST1H2BJ,-0.00577340256722289
ELP2,-0.00577428238598543
EAF1,-0.00577431866109448
NAA40,-0.00577521667435375
RFNG,-0.00577722309911263
PDPK1,-0.00579133082656774
HM13,-0.00579570745257743
SNX29,-0.00581474797914198
TSNAX,-0.00581551179078123
NBPF12,-0.00582197027926658
CCBE1,-0.00582262092604152
CD3EAP,-0.00582288881927047
CKAP4,-0.00582291531040693
PPP1R14B,-0.00582306686976126
TRUB2,-0.00582350382768067
TLK1,-0.00582617741856532
ARSB,-0.00582718811394357
SLC39A4,-0.00583205479954102
HS2ST1,-0.00583238302183104
DRG1,-0.00583435049437404
ANAPC16,-0.00583631122412458
CARS2,-0.0058372815416228
IBTK,-0.00583828573772557
ZNF57,-0.00584002063531422
CNOT6,-0.00584416251119505
SS18,-0.00584771326944518
TFEB,-0.00584885326751129
WDR19,-0.00585195415942669
ZNF787,-0.00585532387655724
NDUFS1,-0.00585789760719873
PIGQ,-0.00586231476172413
STKLD1,-0.00586350754764607
LRRC37A2,-0.00586350754764666
ZNF284,-0.00586350754764726
NBEA,-0.00586350754764766
CNPY3,-0.0058721388728179
FBXW5,-0.00587419200986758
HSDL1,-0.00587846765628488
ASCC1,-0.0058810976734654
KDM5A,-0.00588282961701417
ATF7IP,-0.00588311565430423
XPNPEP1,-0.00589097134251549
EIF4EBP3,-0.00589356912344212
TRNT1,-0.00589578538346605
MIS18BP1,-0.00589581208185153
CDKAL1,-0.00590142847890709
LAMC2,-0.00591099497532735
ACOT4,-0.00591199338192434
STAG1,-0.00591386427391925
CLTC,-0.00591389817076166
ZBTB47,-0.00591579220486633
MMACHC,-0.00591940507619435
ENDOG,-0.00592503412556758
NUDT2,-0.00592756061934445
SLC17A9,-0.00592789774014002
VCAN,-0.00592817033314239
NMNAT2,-0.00592867316296184
ESF1,-0.00593385666865948
TIMMDC1,-0.00593432164056267
SFXN4,-0.00593472441081247
ANKRD2,-0.005936068035072
SLC25A13,-0.00593800380491152
TRAPPC2L,-0.00593882176896107
RSL1D1,-0.00594226757922044
ZNF84,-0.00594420891408623
ZNF136,-0.00595517976512733
DBF4B,-0.0059673169741679
RIC1,-0.00596916621064872
FRS2,-0.00597351835116195
VPS33A,-0.00597722842726543
VSIG10L,-0.00598489816806326
HYAL2,-0.00598950087984848
TVP23B,-0.00599328136145128
COPS5,-0.00599390764892069
HDLBP,-0.00599501521960233
ANKRD23,-0.0059963967623179
AGAP4,-0.0059963967623194
FBLL1,-0.00599639676232124
SH3TC2,-0.00599639676232606
NHLH1,-0.00599639676232813
LMO7,-0.00599760143797587
DEF8,-0.00599848428190554
SUPV3L1,-0.00600258413288875
UBALD2,-0.00600942835166105
SNAP47,-0.00600953732512906
CSNK2B,-0.0060105335579646
CPAMD8,-0.00601260703735466
TIMM9,-0.00601324154393799
EPS15L1,-0.00601903979708657
RBFA,-0.00602426359912146
ZNF580,-0.00602864597541594
FBXW2,-0.00603324026477832
PPP6R1,-0.00603330887876549
NINL,-0.00603343530733023
TSC2,-0.00603840843973208
VPS16,-0.00603919644526234
UTP23,-0.00604200808067708
GFRA1,-0.00604272127527496
UGGT2,-0.00604561648071671
SEC24C,-0.0060471351958287
ZNF440,-0.00604851340520456
TMEM104,-0.00605116331610396
SQSTM1,-0.00606642502731353
MMP3,-0.0060675609784927
AGBL3,-0.00607224679459472
PNMA1,-0.00607635010233909
MPRIP,-0.00608050270380426
ACLY,-0.00608198275280238
VPS51,-0.00608308323195948
ZNF585B,-0.00608514054265114
PALB2,-0.00608830998955181
RCOR1,-0.00609494211884179
ROBO3,-0.00609746726211594
EHMT2,-0.00609796391213831
HERC4,-0.00609837015071414
BRIP1,-0.00610404391005476
SPIN1,-0.00610567851293676
RNPEP,-0.00610737077354001
TTC17,-0.00610778967259514
KCTD10,-0.0061086689751935
RAD50,-0.00611341191952081
PRKAR2B,-0.0061151001430893
BCL9,-0.00611529899289022
LSM11,-0.00612497458219757
ZNF223,-0.00613016607238122
DHRS13,-0.00613016607238569
FRAT1,-0.00613016607239035
PAK4,-0.00613620927333053
RIPK4,-0.00613953416690312
PIGO,-0.00614645467965583
METTL7B,-0.00615143469958493
ARHGAP24,-0.00615279684925808
FUT4,-0.0061570150878722
CLK4,-0.00616057102495941
NAMPT,-0.00616237925882155
ZNF154,-0.00616782409259636
NAALADL2,-0.0061702233155179
MTR,-0.00617175768687227
TTC26,-0.00617760305625938
PRSS36,-0.0061902055632853
TRDMT1,-0.00620006309614239
LCAT,-0.00620312791721992
KIF3B,-0.00620358808852372
KRBOX1,-0.00620367348241327
ASB7,-0.00620976093503965
NOD1,-0.00621533556044338
KDM4A,-0.00621548108935713
SNIP1,-0.00621911679992074
TOR4A,-0.00622647389910678
CALCOCO1,-0.00623025483193685
USP45,-0.00623113591781884
KLHDC9,-0.00623820907747334
HARS,-0.00623837490655366
KDM4C,-0.00624708575352466
ARL1,-0.00624846307017867
GAPDH,-0.00624961147005151
IFNGR2,-0.0062506455129966
ING3,-0.00625757497482673
WNT16,-0.00625788333153871
SMAD6,-0.00625863870252501
ZNF786,-0.00626107284110659
IP6K1,-0.00626365951803163
SRC,-0.00626717740337835
MPDZ,-0.00626825546162905
ZNF625,-0.00627226884157719
NMRAL1,-0.00627445464127598
NEK4,-0.00628672932400808
ZNF677,-0.00628725805276069
ENTPD5,-0.00628843148446012
EIF4EBP2,-0.00628965676908976
ATP8B1,-0.00629246594672113
GDNF,-0.00629551104645698
DNAL4,-0.00629670142691803
MPI,-0.00629722287538879
SLC1A3,-0.00629847773766213
IL1RL1,-0.00630813144234596
PAX8,-0.00630894261413477
HSD11B1,-0.0063176254680662
GNB4,-0.00631794081918604
CTF1,-0.00631828970003436
HOXC10,-0.00632026191740637
SRR,-0.00632430288432407
MROH1,-0.00632458731658565
KCTD5,-0.00632669753026013
CDHR3,-0.00633421382776397
CAD,-0.00633446592817392
APP,-0.00633805279753911
TRAF7,-0.00634653267835097
TECPR2,-0.00634796865955548
AXIN1,-0.00634981647662458
MOB3A,-0.00635867688951835
C2CD2L,-0.00636141539927885
NDUFS3,-0.00636342084003851
CAST,-0.00637061749922261
MTX3,-0.00638080760168611
AKAP13,-0.00638641363124874
ARPC3,-0.00638904264323204
LPCAT2,-0.00639295579917823
ALDH9A1,-0.00640798212662445
VASH1,-0.00642027916847362
COG2,-0.0064315239417656
ZNF594,-0.00643159325927068
APBA1,-0.00643212725868617
CARS,-0.00643409993867214
ANLN,-0.00643462530654037
RAB2A,-0.00643825650747787
PSCA,-0.00644161995405656
LAMTOR2,-0.00644229914854058
PLCG1,-0.00644321001530446
PCCB,-0.00644862243004677
EXOC6B,-0.00645523516173258
VSTM4,-0.00645523551515788
BMPER,-0.0064626977504775
FAM173A,-0.00647048588631225
TRMT5,-0.00647829504000212
SIPA1L1,-0.00648686891048668
PAIP1,-0.00648963416635763
GNG10,-0.0064897188772032
EXOSC6,-0.00649308563316512
MTHFSD,-0.00649521621852091
GNA11,-0.006496863048147
FBN1,-0.0064992844384891
MAP3K13,-0.0065137040147239
SDHAF4,-0.0065175792279783
USB1,-0.00652807778698683
SIK3,-0.00653703018823575
ZCCHC7,-0.0065404494555885
IFI27,-0.00654663306516555
AIMP2,-0.00654711543389883
GAS2L1,-0.0065488084997961
EPS15,-0.00654949951191378
FBXL14,-0.00655481301329648
KRT80,-0.0065548130132997
MEF2B,-0.00655481301330099
TRPC6,-0.00655481301330116
KLHL11,-0.00655481301330308
MBOAT1,-0.00655481301330347
CACNB4,-0.00655481301330521
ELOVL3,-0.00655481301330538
TLL2,-0.00655481301330629
HMG20B,-0.00656132790057253
FBXL6,-0.00656743490678443
CREBL2,-0.00656755804833878
POMC,-0.0065753758304743
SNX19,-0.0065806726877927
SRD5A1,-0.00658591005837853
GTF2IRD1,-0.00658734282470618
ZNF575,-0.00658919782356861
RFC1,-0.00659087827357971
ANO10,-0.00659288368829042
E2F7,-0.00659293362518778
ZNF430,-0.00659787315853295
MRPL35,-0.00659968229538213
SMUG1,-0.00660246796148471
SAAL1,-0.0066060107604308
INTS3,-0.00660700943773531
LIN9,-0.00660894888985005
NEK3,-0.00661132350072535
MRPL13,-0.00661244290559514
BLOC1S6,-0.00661840660503861
BTBD11,-0.00662149654131012
SEC16A,-0.00663268823525688
ZNF138,-0.00663617801724163
ARHGEF19,-0.00663874133445885
C16orf91,-0.00665073191650533
F10,-0.0066548283841676
AKAP11,-0.00665578540477989
MAP3K7,-0.00666208795468047
GNAQ,-0.00666592099541972
LLGL1,-0.00667130710435305
TBC1D13,-0.00667255731836263
RNF214,-0.00667262003959923
TRAPPC10,-0.0066735870728546
NDUFS8,-0.00667513925646925
PRPSAP1,-0.00668557044307317
ENPP2,-0.00668677657934324
PBLD,-0.00670023822493775
MYBL1,-0.00670289833380992
HMCES,-0.00670982367987328
DONSON,-0.00671090365646746
CIR1,-0.00671145396487708
UTP20,-0.00671180134186307
C2orf69,-0.00671191923758777
ZFHX3,-0.00671844302050139
BRINP1,-0.00672930837169552
DCAKD,-0.00673408407645527
ZFP1,-0.00673885836862756
ATP6V1A,-0.00674212765756775
ARIH2OS,-0.00676162623618982
TRIM35,-0.0067645098375357
TMOD1,-0.00676607144383261
ZNF233,-0.00676607144383707
RIPPLY3,-0.00676607144383804
WFDC10B,-0.00676607144383814
ZNF483,-0.00676607144383821
ALG1L,-0.00676607144383933
TMEM132D,-0.00676607144383936
GJA3,-0.00676607144383959
CASQ1,-0.00676607144383966
EFCAB12,-0.00676607144383986
EMB,-0.00676607144384006
TMEM176A,-0.00676607144384063
RUNDC3A,-0.00676607144384149
C7orf57,-0.00676607144384182
NHLRC4,-0.00676607144384216
SPATA45,-0.00676607144384236
STAP2,-0.00676924195171422
TMEM248,-0.00678697788745806
YLPM1,-0.00680231253096763
TPCN2,-0.00680288869781604
HDAC2,-0.00680332542896672
AP5S1,-0.00681411588510976
PTCD3,-0.00681705169906608
PROSER1,-0.00682257612710654
RANBP10,-0.0068318163162436
ZNF155,-0.00683361919025182
NDUFA4L2,-0.00683733346668317
ACADM,-0.00683807717956609
OSBPL2,-0.0068521395203581
TMOD3,-0.00685427224488361
PRMT1,-0.0068591412906942
CDC25C,-0.00686246906898188
NFRKB,-0.00686603107062506
SLC12A4,-0.0068700913167079
RRP36,-0.00687073455384814
RPS15,-0.00687425798302528
SUCO,-0.00688112664180236
GON4L,-0.00688507383405059
ZFYVE28,-0.00689104124992715
MON1A,-0.00690292972869125
EXOSC5,-0.00690492239649621
CAND2,-0.00690600459274327
LZTS1,-0.00691109353180784
TMEM135,-0.00691736507419852
PTGFR,-0.00692000845446307
LRRN4CL,-0.00692044889815467
SRRM1,-0.00694059228154088
ZNF445,-0.00695442823441112
MPV17,-0.00695656160048676
TWISTNB,-0.00696478249814657
CTSV,-0.00696645459908171
GNAL,-0.00696645459908293
PROM2,-0.00696645459908444
CCDC144NL,-0.00696645459908465
EXT2,-0.00697191907042111
KMT2C,-0.00697344841783247
PRR14,-0.00698127875203455
TRIB2,-0.00698239127089905
FAM218A,-0.00698318695380071
LMBR1L,-0.00698594394792345
HEXIM2,-0.00698847690680901
SWSAP1,-0.00698866861892377
RARA,-0.00699012938879819
DOK5,-0.00699045835726508
CARD6,-0.00699580147935392
AP3B1,-0.00699589139670265
PSMF1,-0.00699596357735647
ZNF846,-0.00700146304201075
RASSF8,-0.00700798536591206
PCCA,-0.00701369300772777
HBP1,-0.00701445293755908
SLC30A5,-0.0070163005895544
CACNB3,-0.00701733144723588
C3orf38,-0.00702392477573199
C12orf45,-0.00702646127187373
PHF1,-0.00703283539815448
MANBAL,-0.00703927146009647
CIART,-0.00704276372168389
BCO2,-0.00704614348222376
PACRG,-0.00704614348222391
BCL6B,-0.00704614348222399
TMEM232,-0.00704614348222399
HGF,-0.00704614348222402
TFAP2E,-0.00704614348222402
PCDH10,-0.00704614348222417
ZNF365,-0.00704614348222428
ZNF572,-0.00704614348222431
CENPB,-0.00705211464598998
CEPT1,-0.00706401811229005
MEMO1,-0.00706798254955312
ZNF14,-0.00706912814910059
TMF1,-0.00707408557470406
DYNC1LI1,-0.00707490090984411
CDKN2AIPNL,-0.00708281681129657
C8orf48,-0.00708464575037983
INSIG2,-0.00709200181058338
NCALD,-0.00709534731030079
C2orf88,-0.00710205073656008
SPAG5,-0.00710500273427003
FBLN7,-0.00710688842594526
EEF2,-0.00710690255940284
AGO4,-0.00710873554774704
MYPN,-0.00710874398236931
ADHFE1,-0.00711326950743971
DUSP16,-0.00712067614616276
STK17B,-0.00715103271818931
CLPTM1,-0.00715104906279151
YARS,-0.00715256129702356
PYGB,-0.00715700667611126
GEMIN4,-0.00716237634849092
EIF2D,-0.00716620239038175
POLD3,-0.00717057993770089
EMC2,-0.0071708195626988
ZNF703,-0.007171150132447
DNAJB14,-0.00717432256158452
DIP2A,-0.00717841301611913
PKD1,-0.00717887574943371
C4orf36,-0.00718105691980544
TTC21A,-0.00719747721928574
STXBP5,-0.00719949008538683
COQ3,-0.00720535760226588
SLC5A6,-0.00722033475488243
LIMD2,-0.00722561894908117
CDCA7,-0.00723985982843098
RAB7A,-0.00724203153954963
TMEM43,-0.00724852611221888
KREMEN1,-0.00724922902643921
ABCC1,-0.00725728219118156
MAP2,-0.00726451208667415
ENAH,-0.00727649675979283
ETS2,-0.0072832032558102
SDF4,-0.00728477815919608
STXBP4,-0.00728615822802044
ARHGEF11,-0.00730082779476096
RELL1,-0.00730246923595554
BCCIP,-0.00730500912254244
NXPH4,-0.00731530303181132
TCF20,-0.00731610129099162
BDH1,-0.00731692325106688
PPP2R5A,-0.00731935807283453
ADGRG6,-0.00732300855087008
RBPJ,-0.00732449231946619
FPGS,-0.00732855256481565
UNC79,-0.0073306515336637
HIST1H3E,-0.00733065153366702
GKAP1,-0.00733065153366803
EME2,-0.00733100180494209
INPP1,-0.00733204680555966
RSRC1,-0.00733244407360734
FASTKD5,-0.00733932523553254
IRF2BPL,-0.0073430181336422
GDAP2,-0.007344553004108
RPIA,-0.00735761180714901
APH1A,-0.00736520256566136
FANCM,-0.00737476360336762
DNAJB5,-0.0073806360440968
ATF7,-0.0073817830372944
TNS3,-0.00740023360836296
ZFYVE1,-0.00740444906926232
A4GALT,-0.00740644027341144
PPM1D,-0.00741068234679476
KDM4B,-0.0074161476443158
POLL,-0.00741631783170341
PSTK,-0.00741732091214471
METTL1,-0.0074175931004317
RAB7B,-0.00741859919915919
DCXR,-0.00742104746985214
PIP5KL1,-0.00742116724656696
IPO11,-0.00742509041382246
GPI,-0.00742530180876079
TNFRSF19,-0.0074314532182403
MSH6,-0.00744066830416837
ZNF680,-0.00744635522292
RRM2,-0.00744639504363336
SDF2L1,-0.00744806619586502
SLC9A3R1,-0.00744959474948349
HNRNPA0,-0.00745427958983331
EGR3,-0.00745820221578034
TMEM184C,-0.0074582083638152
C1orf54,-0.00746514120660497
ANKS1A,-0.00746737124671256
NIPA2,-0.00747570063647389
JRK,-0.00747668449264815
ASH2L,-0.00747764836063456
MAD2L2,-0.00747905819294038
CDCA8,-0.00748447599412114
CCDC124,-0.00748579798612628
SSTR1,-0.00749027625623841
IGF1R,-0.00749511497381005
SIKE1,-0.00749792112391083
FAM171A1,-0.0074986596563749
ZNF8,-0.0075080510257892
EDIL3,-0.00750813850025084
CNOT10,-0.00751287747385457
MCCC1,-0.00751370283330803
TTC1,-0.00752199441533183
TP53I13,-0.00752548478133331
GTF2F1,-0.00753317245123376
LPIN2,-0.00754368094509582
PAN3,-0.00754385246864719
LIN52,-0.00755777611510144
HRAS,-0.00755984986538954
DPCD,-0.00756032298189674
SSBP1,-0.00757564614346425
C6orf47,-0.00757648675009949
PNP,-0.00758852115713617
AGER,-0.00760092657128627
HCN3,-0.0076041908853337
GCNT4,-0.00761194223371731
TPM1,-0.00761756488561642
SPPL2A,-0.0076176483178605
ATP13A2,-0.00761840434593594
POLE,-0.00762048969937289
BRMS1,-0.00762180363165364
PECR,-0.00762566848662927
ZNF100,-0.00762818847562177
MAD2L1BP,-0.00763286579587027
DDB1,-0.00763891856724314
GDF5,-0.00764276298539225
CLEC16A,-0.00764602529168185
ANAPC11,-0.00765408786342497
EXOSC1,-0.00765520639029779
CAPN10,-0.00765935222069643
PNPLA8,-0.0076593767124547
PTPRJ,-0.00766524943343047
EED,-0.00766545394052779
ZNF747,-0.00766657813201197
TSHZ1,-0.00767116495841447
JAM3,-0.00768496972134395
PCGF1,-0.00768790642144193
UNC5B,-0.00769019767972418
FBXL17,-0.00769378750973813
TSHZ3,-0.00769567740091527
TCF12,-0.00770035577385713
RNF152,-0.00770473667274844
PCYT1A,-0.00770895605686364
AFMID,-0.00772460986327751
PTPRS,-0.00772650426308826
PMM1,-0.00773178938221178
SAC3D1,-0.00773182895716265
TMEM260,-0.00773523729097029
TMEM41B,-0.00774118127266667
FAM19A2,-0.00774334618547782
PGS1,-0.00774358215589499
RRN3,-0.00774525446368636
CCDC77,-0.00774670143139505
NAB1,-0.00774991728477561
ZNF134,-0.00775045178340956
OPLAH,-0.00775293829056736
MAK16,-0.00776203518403134
STK11,-0.00777285654870448
SND1,-0.0077856791393901
FXR1,-0.00778941973065804
EXOC2,-0.00778983789054542
PARS2,-0.00779150676392902
LY96,-0.00779468075960013
SF3B3,-0.00779470405600521
C8orf34,-0.00780247051594327
SLC9A5,-0.00780276638794677
LYSMD4,-0.00780789150573584
GLOD4,-0.00781968500852986
FBXO44,-0.00782120091697298
NANOS3,-0.0078250249795586
CYP51A1,-0.00782759395233072
AES,-0.00782859196882247
RANGAP1,-0.00783453310788807
PPIF,-0.0078596988816751
HIST1H2AC,-0.00786198296025262
POFUT1,-0.00786350557984611
MFSD8,-0.00786911110534886
GATA6,-0.00787004303192075
SCLY,-0.00787788251116952
SNX27,-0.00788042878482136
KAT6B,-0.00788393455004159
IKZF4,-0.007887337197553
ZNF286A,-0.00789017700821621
VPS37D,-0.00789072969397944
NUDT3,-0.00789660366609811
FBXO11,-0.00790530847917234
TNKS,-0.00790833193460027
RUFY3,-0.00791301182610012
DZIP1L,-0.00792402755850849
XYLT1,-0.00792657322601918
PTPRN,-0.00793459148022038
LCMT1,-0.00794250869591
TIRAP,-0.0079440666431451
NPRL2,-0.0079490961631325
FAN1,-0.00795045287844267
SLC41A2,-0.00795286081766033
CTBP1,-0.00795583135071026
EIF1B,-0.00796040269270228
ABCD3,-0.00796507506951899
NCS1,-0.00797280750047597
NELFA,-0.00797296211884671
PTEN,-0.00797411342739235
IKBKE,-0.00797414851803451
MGME1,-0.0079761390537986
PLEKHG2,-0.00799228478970927
SCYL2,-0.00799398387167406
MEX3B,-0.00799893779980996
ABI1,-0.00800021693813171
CUEDC2,-0.00800060746453912
CYB561D2,-0.00801422124968366
RPF2,-0.00801426524223466
KAT7,-0.00801530594110886
RPF1,-0.00801989946694549
LGMN,-0.00802142326495739
CSPP1,-0.00802473905911905
TAF6,-0.0080324202519052
CCDC136,-0.00803943528508629
